mbid,total_listen_count,total_user_count
1b194d68-5988-4036-b9e6-24aa7cc9e35e,38,15
45d1ed93-b094-491b-b5e5-a5097f87cadf,39,15
25cf47da-0979-4ea1-8896-7ee3c9e768c0,168,61
003938a7-537e-43a5-9817-4dea99677fc9,1,1
0780032a-ca26-4eb7-a531-6cde437d33d6,1152,285
fcc621bf-ccdb-4d0c-9f4b-5d79f6d78353,400,83
454c2d7f-3f52-4313-b059-5620408f37d4,492,51
ebff853d-51fb-4f72-be70-ffe842078d90,197,74
be1fefc0-8721-4092-97e1-e1e5b61c7768,453,101
e7784a87-8062-4aee-9c0d-537ae6cff22b,1,1
2e44fea8-ef6e-4225-ba06-2ba5c1fa9a4f,1,1
b8dac846-49c2-468f-b3a7-0f3172d697d0,781,310
0479c5d5-bee3-4adf-aa2b-7dbac568931e,2143,373
77e9c8d0-c12d-41c5-9ee9-eddbbbdd550d,2717,188
2ccfc0b2-3354-4ac2-99ed-a41a45b277c2,121,33
c2fade4b-d1a2-4d16-9583-992ba5d13003,1552,308
f53ea2d7-76bc-4437-aa71-00fa27919d69,729,185
555fee7a-4d11-42fa-b25f-26d8e62002a8,122,29
bd2b8f90-a530-4235-9a65-d0979a0be47d,108,33
c215c0be-2b25-40a9-9c89-20b36574e59f,1000,225
6dad36ee-720e-41e0-9c1d-8d249681eec4,112,29
a8020e6a-65e9-4d60-9b58-501f194373d7,1501,348
44a32400-cd95-4ee1-840b-6ca9163568ce,18,6
d20b38f2-ede9-4f4d-93b9-352395ae3801,20,12
fc399f3f-f630-4501-95c8-55cf7f05be18,14,8
52ba4a10-341d-45b9-b401-df3a36e5885c,54,19
72a1a741-2561-40cb-bd99-c1e0221bd917,2,1
2325ad26-a261-4f02-bbe0-dfcc7866ceb4,6,4
d69824b2-203a-449d-882e-a43318a85a72,500,185
f5745e1e-7d35-4027-9815-698b96648d26,7,4
ba513b46-e98e-4eeb-9ace-e52d0c4d9757,89,45
f1de7a26-853f-4496-9e4f-f69ed1739991,1169,440
0af4041f-291b-45c3-bfbd-1971c36079a3,1024,221
5916ccb3-9a2d-4b01-8058-880caf413bab,4,2
f14b8b6e-5612-4b63-a960-6846b4f6b30e,32,9
d8c569d7-94a5-4d3c-bd52-6b7bf7ed9ec9,992,162
313c4553-c6b8-458f-bdc3-7306a5b37e13,640,113
cce5ea8c-824b-40b9-84c3-f34e6b850bb1,213,53
20200d58-08d7-42bf-b315-4ac30c087e37,48,10
ddf61f24-0eb5-4c83-b9a1-8f1b5ad384ae,1532,327
2bf2e047-4fad-42a0-aac7-d078ed5c818d,455,98
e3bbe8ad-8e87-4930-827b-04830ff3df93,2132,423
76eacba2-8fb3-44e5-9261-5d0bccc087b2,2,2
272ccd87-5ec0-424a-93c2-4794060df7d5,899,149
66df4066-735d-44d6-bba3-d00de0cfc95c,351,80
2e5ce99b-84d4-4689-8ee9-3764fda23b42,2954,655
c5652a21-65d8-4449-b500-36a7a26776b7,1419,279
63f8ee79-3c4b-4b85-a433-0e5afa3cfee8,425,113
94ca96a0-4738-4c1f-b473-50c417a77b93,351,66
928203cc-3f63-431c-9077-ae67dce5309e,82,40
a1c10a9a-e275-49e6-a4ed-fcd2110c7cec,621,146
9e114c75-416f-42c2-b4c1-9e1c22800521,113,31
22548b1b-2cf2-4b79-8175-0e276c1ddbca,460,197
b72537a8-135b-4708-82fe-7e3a28b30c8b,7,3
bf8606a1-cbd6-481c-851f-abc0e24e2788,212,56
86136fd6-754f-4a95-abcc-7d5e96f2b230,2,1
4b31e024-9631-4b49-ae79-0c8d0ff54c22,1089,240
235fd15d-1bfd-40fa-af77-f8311c3f97d0,378,105
9a7386e4-f7d1-4d43-aec1-5b4944ae55b6,1099,185
0936b5a3-476a-4ec3-86f0-e8dfa2cbaf2d,84,28
5496d5a3-3f70-4937-ac8b-34eb71a10751,265,60
fec203d3-a19d-4103-b75b-311bda6b3048,89,31
8cafe3bd-627a-43f2-8b80-e244eb00f7af,67,27
1615076b-d03b-4f07-9455-682b6cf169fe,64,23
1f7eb369-0a04-4c86-956b-96add8f159a2,17,6
05b3db52-5ab4-4204-90bd-e2457f7ae258,1356,331
51a41605-931a-4161-a9ea-798172b6b5a4,176,44
d5a7faa6-0e96-4586-b6a7-dbe3293f677f,183,37
89dc9dca-8bc4-419f-9d9b-a41f821179db,193,36
4d9c8682-0b9f-4fd1-9f7f-d3a101764164,166,52
93cc2983-f439-4c03-ad70-c5d95a340303,308,66
826e53c3-4556-45fd-9952-5430bb336ee0,32,13
98d31ca2-8329-436d-bc43-b836f3bfcf06,1320,252
2f5b0517-8f9b-4b59-b93e-272ad8090c52,617,146
c8820766-a412-4e8a-be22-e009c46948a4,744,174
afe0ecec-8794-482e-bb01-88f9139f0173,3756,716
7f20b515-907d-4a78-9047-f8ce87ca5f93,592,136
9202499f-d404-4d5d-9c1c-09ae3b3a7faa,608,168
11d0bf14-7609-4078-ba8b-d7345a1ad653,1,1
48e5bbfb-8fe8-4963-b4c7-842380c96d26,3156,566
6ca2f0d9-5d03-44d2-87e0-7b6dc7ec91f1,2825,574
ef3cebcd-01bc-46dd-8455-ab62d757e3f9,2602,568
23b03dcb-c996-4652-9df8-525f4761eb41,210,29
29d130e6-d683-417c-825c-8f23d878ad61,556,288
cf6a48cf-7f3e-4640-a945-60019ba08720,634,305
fcfd6590-1511-4ea0-add7-fdfba030391e,469,76
68f752a3-4af0-4fb3-a5fd-1f711f8681f9,107,40
dfcc0174-e768-4956-a96f-eb8223c5b854,2368,499
b16ec3e7-f9c3-4ecc-8191-8608cf724dbe,37,7
df89d739-c086-4391-9896-74bb0b881f69,2693,521
63be82a6-f4de-4811-a0b4-21ae5c1c9034,381,128
f43bfc88-c64b-4987-9382-ce8e70a98c3f,69,20
0eb9c8db-d1e7-4237-ab6e-87b8e76950ac,15,6
2e9d15d9-6560-4452-8ade-5ebc2e9b693c,1260,298
17d21530-142b-4dfd-8f14-78ecb3ce9140,56,25
c21d24ec-b0d2-4fca-9bb0-76a6c8fd06b6,138,40
ef2af7da-1057-427f-9181-dedebbeb9dd4,64,29
f3c3320e-3a3f-435f-9f09-5eb58150faee,47,27
58e30871-a96d-40ad-9a8c-507573ae0ccc,340,84
9b08f8e3-a10f-49ed-a053-666b3bcf490a,107,19
370ab646-6574-4ebc-9012-7b0c5931cb88,286,50
e47a4230-b53f-4ae7-b59d-8707a95d24bf,356,177
5cbae89d-bed0-432c-8c13-d8b8d51eb0df,797,184
b9876009-af78-4cff-ba85-7f5a745fa3a0,716,208
fbecc2c6-ef7f-4a94-b390-0b31c55d304f,176,45
7a50da16-93fa-4303-a556-5265ba092781,1,1
f93ee394-edc4-475c-9e7c-b33aace693ec,24,12
4ee8b076-6229-4927-b697-0e4735b6efbc,252,62
e39ae0e2-3f87-4575-b3fc-3787c43d1117,692,123
2ca38dfd-3af2-406c-978c-d0a98cf1ca7a,540,93
e2cc5dd2-fd59-4e8c-99a1-073ea37cc6dc,747,118
e47cf2fe-6226-4e6e-b50e-19de8c20015e,571,84
0a172dfb-2a7b-48ba-a5e2-90cf5befeecf,1318,656
11caf032-a133-4314-8b4c-30f0f356ced9,62,26
30f9b791-f161-4328-8733-a18024ebb041,25,11
8b54e364-0ec1-487f-a288-5f77276f2812,7,4
564b25d0-c802-4c2c-b4da-d5f448a5f4ee,1,1
a7df1c74-3779-4398-9dfc-2cee1e2395e5,414,117
528eceeb-1f49-4221-8697-dc9401fa28dd,497,127
8eb388c2-2b5a-47b8-8335-253f5215c826,1251,288
5c3d4dd1-4ab1-471d-9aa4-1b8cbea6c57a,4004,824
78e213b1-2c67-47d0-9e36-642db4c507bd,32,7
1cb76dc2-151c-4936-a267-67d3f534994e,1,1
b73562b4-5819-4afd-a077-c0640e208314,2145,499
91202f80-824d-4b10-b618-0f64ebb6c0aa,9,1
2b9e9c6f-8718-4c78-8e82-9fd7130264ae,3,3
97f6f281-0a55-4d9d-a5a4-c6a7e29b5e20,1297,257
68473163-6ea3-4c4d-8f61-7aed8e6ddf93,41,22
d90ab58d-3581-4c58-ad3a-33b1cfdaa291,2168,519
cda0049d-b928-4884-bbc2-3c1aa9726312,1,1
22d10347-54c3-40e8-8a81-523ec737cb74,11,4
aa5f4bfb-672f-44d8-b88b-15eadf2c8415,2011,206
a569e007-7233-40c9-98db-4dc1caa9f2f1,352,79
5f092638-b6be-45e6-bea0-f045efff275c,945,186
1978505e-04f3-48a2-ba6b-0c78818ff64c,359,86
b89f4d59-e168-4ab8-a965-e825d1655f12,233,63
6d8e0a2a-def9-41ae-beb7-c974860d1f65,509,146
889ac8e3-991d-4531-805c-a05f97d3d59c,1869,396
6495002d-fb92-4e37-8a76-194bed80a8cb,1,1
ce19f0d5-3bf6-4b37-b24b-57592a958687,55,16
30c0add4-5245-4529-a598-6b50ebc0b345,805,136
d67e1d62-b95c-46fd-a787-a07c1411d265,598,105
a2abf470-260b-4c61-acf0-76698b0eb764,573,132
e10fa7d8-86ec-446a-871c-8bf3a8d44e14,1,1
72669ec7-bf5e-472a-81f8-ec576a734e02,1566,239
2b6b3384-ba17-419c-9a3c-bd0a19c7b4b4,687,193
5dfc0c41-0930-4e7b-8298-877759e2d43f,78,12
0b16500e-5880-41a7-847a-d256c7781ecd,455,102
ec443fd1-2bad-41da-a446-85a01606f275,22,7
1bc620d0-14c7-493b-9f5a-fae0f4597688,16,8
ee97dc42-8c2c-4b01-8377-35e019816d17,297,69
85bc956b-c905-44f9-a401-3616988b7968,47,17
a72900bb-6d9b-4443-a897-2558a0fc13f3,4591,756
38ccaa89-4d6d-43ed-8a2a-cdaafb54e7b3,2287,326
c08f5390-da4e-498c-8ab6-d1c2c8976158,3057,428
f86fb4a0-8f3a-41ad-b7f7-9fc096b42854,7511,1440
99e917c3-4b4f-44a7-86e0-589c11cd6a47,370,107
8b89e79a-469f-47db-950a-f9f0cc5f4e1e,56,21
fb0aa700-87e2-4305-9e90-7b21cd6eb1cb,190,33
34155e25-efde-4b2d-b615-e2ad19ab99ec,531,160
a2d9e018-e23a-4658-80ae-6a21b2d81368,390,126
6c8b8c77-d48b-4cb0-8a7f-81ffd21eb303,4902,634
28d54a3d-777d-412f-9123-8f91955773ac,2928,588
6db37a9a-e999-4a40-a723-1131d5ee7ac0,690,166
bfa6c64c-0721-427b-8f32-c31d1c1a3484,559,160
266bbe13-6093-4b95-b788-d2fde6a86440,3559,756
5046aeb8-b5a5-4ec5-a3d7-865af65ced92,3219,625
263ad022-79c7-400f-a2bf-af127d51de4d,724,262
2b416493-d678-425c-ab7f-d8e5b00a3c25,461,123
22849422-98c1-4e89-bab9-c324c8583103,865,240
4b4c824c-3475-4432-8c9b-2a3189ba5ef9,541,175
77a34aeb-9848-4238-a070-4ead63607b42,1117,238
b86c84f6-c409-47a8-ac3c-f7ae6122d8f8,242,113
0c86ca09-8ee3-4524-831a-f7adffd6bf5f,307,29
9d8dc481-49b6-40ca-8552-b8a72f72b50c,622,279
136c07f4-7487-4952-ae94-ee0409c794da,186,75
e31d8858-0503-4db0-8436-c7cb5881af08,57,22
255c41fe-48ca-44e0-aa43-2133d547ed8d,1165,301
928b89cf-1c1d-439e-a750-b7d20aedffd8,52,26
59ea2cf2-60cd-466a-8232-5a8f46c2a665,14,7
d1d8be8a-6e11-4b73-bd94-22c58e07bb05,573,173
8af851c3-44ee-4b2f-b898-426f9e376f20,24,10
db341149-eb2a-44ce-9b96-bb72fe54e40a,357,94
6af7a546-1c3a-4882-90c6-f772e125e086,546,186
05edd209-e51d-43e6-9a57-f23b8a02e58e,3657,820
c6021520-a7dd-4651-91f8-0ec557efaaa8,150,32
8684c723-f8aa-4b34-b514-301707b42aea,3,3
48bdedd4-205c-4fe1-bc42-491f12a37f6a,74,34
ce83f41c-7098-40d4-b6c2-4f42f71b96f4,603,124
998cf16f-86e1-457f-903e-9931ea001cce,183,49
13496eb1-f735-4a1c-8d25-9c58d2e33b19,1,1
a2587055-11a1-4a92-b403-3a549a6e3dac,1,1
579555dd-8348-46b4-a116-ff59b818e1ec,17,6
2786af09-efac-4c34-bade-3e7cf29ed95e,950,194
ae01560c-fed8-4f71-aa6b-430ba1e5da03,1393,329
65af976f-a1e7-43c6-9095-7b747bc2e989,532,65
4dcabc9a-e557-4586-ad06-a78258d15210,534,67
b0269aca-b5bc-41f9-8101-b98de6281b83,1389,216
4716e3b6-8b94-4018-9f9c-8fa301dd3ecf,17,11
b4917991-2139-4200-810f-bcbc7a09af00,1,1
de98cfcc-8fe6-43e5-8443-ef045a8e20e6,1,1
e3ad8c0d-0291-423e-8dc3-4c4324c28dea,1,1
af32c23d-ff4b-48ad-9ba0-5d4333e102ae,1935,384
d45b372c-0ed7-4aae-80e8-8860f8e2056d,3212,1072
cecf3379-42c8-4384-a81d-831667df7069,21,8
14051467-d616-41d1-ab87-eb1e4de2f7fb,12,10
ba174c12-52dc-4285-a270-c3e7bff04327,179,42
b4b5bbd2-851a-4748-8233-d0365c85ab28,7,5
44f9eeb1-9cbe-4969-a86b-f8d2345510f3,183,36
a50c62f8-630c-474e-9b18-057c65b294f0,3162,551
0b033cfa-5138-4fed-a55c-31dd59e2add1,4027,645
dc7b3e85-82c0-448f-b17a-4162ceb2a5fc,79,31
60b8404d-ba53-40c3-8e6a-c8a873a8f6b0,117,29
8b6e7a08-4b1e-454a-9f35-8efdaf6bf76a,84,15
0eb0f5bb-f968-4900-bc4e-741324c52b7b,11,4
6ceaa890-e097-4dfc-a840-e5eae8d65bee,91,21
d36ac0ce-d9dc-4213-95e0-833e70f83dcc,5145,830
eef21476-62b2-4d17-ad44-39ae7c21cbb2,215,43
0aeb5235-7dd8-4a9d-bfc9-cad890d7fa63,143,35
fbc40033-0011-4f3b-a0f8-746446bc495b,6982,1055
5f5053c3-c91e-4c9b-b314-37f7339dddf3,598,229
5979f44f-8367-4046-baec-37fd8bbcf513,30,8
5c68293f-3ad1-41f2-9cd0-cdbeb131cf1c,116,23
456c812f-0e77-4e64-938b-ec96d4ee178e,23,9
ce974b6e-c053-450f-8167-82518d3764c6,539,85
794884e2-623c-443d-bff2-3b788a2569c3,535,130
b099998f-ccb8-4a93-81a8-61ed4ed0b2b6,439,67
3958faef-33fb-4dee-b67c-95e3ff1776f6,1340,265
73a60766-f302-4971-b2d7-526e550987fd,9,5
af702d5d-b4bb-4ae5-9dc7-1a560123a2f8,124,17
3b39536d-7ffd-4c4d-ae8d-b2da1579eb99,1814,284
a9617057-2d44-41f3-8a3d-60907fbbed58,2747,382
9b21373c-1376-46c9-ae8b-6fde469f44ea,2,1
90ccf14c-3f6d-42da-b337-d11be93321a4,23,9
f8f4429e-4d73-4dc7-bafa-5f1802b598c9,1343,346
83d0ed8d-72df-49fc-b13d-a65343b79672,223,33
00d73ffc-d6c3-4cd4-a8e0-ffe3061773ae,3,1
620348f7-565e-4406-976d-3173bba9e106,93,31
dbfacc3e-9e9d-4a7b-bce9-69fb50ca3246,712,232
159f6db6-9c1b-4894-85d7-0b54e9340084,2601,580
751c260b-750e-49a6-a3ac-721cadff6d5f,938,132
387fb144-0443-423c-9b8b-42fb102777f4,4165,887
f558bb32-2186-47ea-bd31-24b3b7e10294,3440,912
fd69a111-d74d-439f-af06-d5b2f4c82110,29,16
5b0e4ed0-2982-4c4b-997b-7cabac6ea516,474,95
ebb7b502-19aa-4405-a6d9-e088c35f5fc0,5584,992
3537249e-358b-4ad7-9f7a-76ecdabe3a61,30,15
d57c0e86-1966-4221-9010-f5465a6ef845,58,18
2d03fefe-ea0f-4feb-9256-b8cdb4be7e48,68,14
867e068a-a8d1-43bc-92cb-2aa759a11e42,50,23
704a0e8b-1c7b-4da5-80ac-10b503121ca6,36,19
172fde2d-0fe8-4171-989a-381b82717693,50,16
ec2ca3e9-0b7d-4006-b620-735eda6d7f9c,362,28
3dd13eef-1411-4719-9bed-cdf5aa1c0a8a,66,15
41878417-446f-4f63-8d5f-ab933d47c3db,53,18
6430b486-7792-4714-ba9b-fd149df00547,158,33
479fcabb-265c-43cb-b35b-54833aeefbaf,99,25
9897cfd8-c8aa-42e0-bfe2-021028d06865,106,17
f9ad7151-e86d-4a61-a8b3-f66cbb0f7a86,40,12
b781c740-8a33-49dd-81b9-e27c3477ba8b,52,17
6d581456-628d-472c-8e04-15fc1be58b96,34,14
778b5401-d944-43e2-9225-71496f3b6994,112,27
08a202d3-47aa-44fc-84f8-549615bb23c9,169,37
dbbc43ae-0ce1-4642-a97d-918116840650,197,60
0deda9d7-bf67-4659-93d6-7bd8703d1765,3775,767
e70fdc60-bf2e-40ec-8f3a-3e713b18c5ba,15396,1847
b203002c-76ac-4967-b939-55780b9a436d,1209,324
5932db00-c53c-4aec-a65b-195306686b44,492,130
d0237e67-babd-473c-912a-cd71cbbfc5ee,2175,496
773371a9-7c02-4147-b219-209ce29c3407,2678,599
06c9732f-938b-4539-a01c-7d63dc671529,596,113
fb51ef92-fb4d-4af5-97f7-563dfec11a61,37,18
c40dda5d-d349-430a-8c48-3357ed9b4d66,3412,703
aaf76ce7-da27-4fe0-a952-a5478946af5c,342,53
3b080396-4d4e-4ed4-a3aa-c5ad2f429597,2676,484
3bf9aa49-0bdd-46e8-aec5-f9751e4cbc04,2,2
81db2b61-1128-4706-abb7-f0e680bdadf1,1797,444
98911ef8-0034-4519-bd55-815ff9410b11,1329,312
8991b39e-8bca-4c76-8014-25a54def38c2,1573,381
a0617061-cae5-4e12-8bd5-112e148de85b,3315,563
eb1894b0-4bde-4294-a848-6c1295bd8ae0,386,113
b708b304-4f30-4fb4-919b-b448ff276156,1522,404
24b8402c-d280-4fc0-aba9-4f262955a5c8,2781,637
377d6b2d-f77c-4beb-a764-7389c9cff1cd,1992,502
7200d4fb-126a-4eb8-bd74-28bcaabf8da4,4491,828
30ccfbce-96f9-40e9-b7b4-c77fc61b4485,113,44
de8a1771-61e0-4eb9-965c-4912fb72fca8,4008,746
2dd20c2d-1705-4462-8cc5-e10cbf05c7b9,2841,645
829a2c00-0899-430c-8674-8ce5bdc59b8a,3172,723
218e63a9-898e-4675-8e31-d22a3f89f05d,1566,395
a3f87869-aaf3-452b-b627-c315b230736a,13361,2630
6879e174-1786-49e0-b7d4-b8463c937dae,1603,336
c834b786-ba89-4b74-b62b-5c17297473de,62,7
fd66385b-878d-41a8-8afe-c012cbece64a,262,70
6b3ca59f-7942-4655-b0df-734ba03c9a91,25,8
23a1eb2d-42b5-4c39-b366-368e0c5b9be0,20,7
56ffb4c8-e8f3-4d6c-9c94-e0fe3c9e7418,31,15
0a4497e2-6ad9-4db2-a28d-4097fab72fb2,1855,634
e6eb7be2-9559-48e7-a7fb-e4281952b33c,744,207
725a5ec4-1311-4d28-8b71-6c6921e4119b,1,1
6bbabfcc-0efc-4b9f-baf0-58a9aaf5e1a3,4427,1204
112acd9d-a8f9-430d-8adc-abcf96ac7644,4406,1172
761070c0-3d76-4093-942f-49b78caa2486,8656,2162
f7b75360-1265-4a51-a0e6-0b237024314a,4855,1516
64df47d7-4d02-49ab-aafc-d60dcb2a2fec,181,39
8788586b-b94d-42e5-9b1a-57a0bcb80ee1,2160,501
825e27cc-8dac-4eb2-bb05-484dcf0c1518,569,174
ad0dac3f-0d3e-4d02-9e4c-dee9ae66f801,380,118
099926ad-865f-4410-8f6c-2365fb244e9f,503,120
117fcdd2-8c59-4290-a053-a39d6f81a661,2949,590
fd2dd4a6-a163-4367-a2c8-0acf4933f00b,345,110
09d8424a-0315-4002-8eb6-5422de938f7d,1636,318
ebdd7db0-2bf3-460e-9705-8b55939d4b1a,205,81
84ab9ea4-2b2e-4629-959f-f0e41326fe93,284,110
acbc001e-7f94-49fe-9af9-9c3e5990d620,13,7
49e14676-51b9-4694-b84f-eadae70a56e9,1874,367
f8c53558-17f9-4def-a9a1-2e759820735d,695,154
c701c08a-bfb4-4a85-9f8d-8a2a9d1b8afd,2043,650
27cffcde-1922-498d-be87-59fb76091840,2025,593
8201bbcf-2b6e-495a-8b83-178b5542cf66,713,181
65183b28-c3ee-4767-9492-326d01a7bb92,81,22
cc1a46b0-033f-46a7-876b-2eefbe4818de,59,10
0b63dc94-e348-418f-8952-86c6cd5d02f4,431,205
44683690-7e6c-4894-8696-9f77e60f680f,20,10
36c348ec-f456-4cf7-8d05-b19666e43c9c,4246,1274
233eeaf3-7ce4-4a76-839f-e0e137856eb1,4649,1178
4f7172b7-f68c-4d0e-b347-74ad9551947b,670,175
53876463-373c-4f82-a518-d44d250a7043,574,157
b340dd4e-8a05-467b-80aa-137760ced068,1335,257
d79e1108-83e2-4dfb-b5be-699f8a74a688,2284,457
00ae7bfd-7647-470f-9b16-34411e4d8d2f,1312,258
88279b7f-6790-4ff7-a0e1-088008cf7dc9,67,32
fec6499f-547c-4156-80dd-490946c52bc5,182,84
c653c07a-4b71-4456-b76a-4a45b09a7668,222,75
91fc676d-f2b1-40f6-9781-86514a3c5a00,1184,287
50054027-b53f-4d76-910a-8198f8619cea,312,76
03548706-4dc8-41da-a8fc-65f7f552808d,175,62
25627f76-1bb5-4e80-97f1-91656ba9e045,147,55
076b6833-c746-46fb-9683-b81e90bf37c0,1456,324
e236f1e5-4a0f-457c-8b79-a0c14e424a10,1465,314
e375dd33-1040-421d-adf2-9ab59745fab6,966,237
eed15bc8-020e-47e9-98ab-c70a8f95dc9a,1130,234
17267f46-7385-4f14-b4b3-04d390e26477,704,184
19ae5cbf-df1f-4af5-be4e-6836477e648a,890,204
3fc52182-3eff-4e91-af3b-b13e5a4b4710,4318,1242
16b8dd94-1b39-4283-89e1-86a743d1fa35,50522,9204
5d1294de-a9d8-4dad-a940-7b123d5b20ff,30,13
21b221e0-aedf-4ccb-a559-291650e278e6,28,11
49d66906-d434-4f13-a05d-4e2f24ee1c2c,103,27
dd86a238-4e84-481d-98ce-6f9f90ee200d,13854,2017
dd70f881-1ad9-45bb-85fa-a820990f1e73,643,166
d9ef3afb-f1fb-45b2-b5b5-892c95191ab6,2345,541
ebde7a39-686e-4549-bd85-9132bb5ea3e4,1181,253
2930b76b-b00d-4faf-a05a-79d1091632de,333,61
ed13d065-5134-4adc-a54f-e0446bf15cb0,218,77
c7d8ad14-4377-49cd-9d7c-ab93d6fc6def,365,118
b4d238a3-3db6-45ff-975f-a06839a14218,245,92
bea7c7e7-b370-4ea3-b83b-a6f4929f42dd,282,90
853464dd-c1f8-4c2c-a1ec-500294723ae4,356,100
acc34fb6-9ee7-41ab-a1e7-be2cfde6aba5,3352,703
66286dd6-9bc4-47c9-831a-93aa0adf6416,1375,265
e4f41f29-cd20-4b80-99fe-7dcf734a4d40,1098,363
5f2db694-043c-4bf6-b926-6ae6082e6f66,40,21
2950a476-d967-42f0-9802-2d0ddd9fe313,2125,674
3580b9b9-9332-4159-975f-a3419a0725c6,2577,1176
def7c4e2-7e08-4a1e-9be6-26b9329b3dcc,2440,890
d472ac7e-b73d-4cc5-b3e8-e6db746e0e89,1960,444
b7d7db3a-95c4-4e39-a616-5095450456f8,5961,1799
4b4c6f1e-46dc-412b-b47c-05a6453802ed,269,88
c5be589b-1233-4938-aab4-c2dba073bbe8,1266,307
4bc434eb-ff15-411d-bfef-a634bc389e09,1864,373
1615456f-f693-4cdb-a02b-1b7df47ca06e,1389,314
e6ad8cc7-7f96-4e13-9942-34c0a2ca2264,874,190
4559fcca-87df-476f-a7d3-2150ff4413fa,523,91
62bae7ea-edec-4267-826c-88ecf3e34919,649,108
84a0fda0-05df-4193-acba-2c41fa3603b6,815,156
7a902f5a-ce96-4af2-ab6a-6205c2db02cc,973,126
1265ea1e-3022-417d-b5ab-3143740779d0,1127,216
887ec6c8-65ba-41d6-8171-7edfcac1aa82,564,89
66b7ea44-c670-4c24-88c6-f85a58860c6e,792,145
c6804dfd-f22b-49b5-a58c-7f6531f328a2,837,183
1f2a438d-6e0a-4a2a-910e-c1a9c386d4f7,1820,357
f2002ec4-b982-4425-bc6d-e5989026278a,640,101
f98dc4eb-2625-402b-90fd-5da4a456934c,899,127
a24493ee-cddd-4278-82c1-8fd8c1d3bcc1,491,93
10e702e8-9039-4d4b-aebd-1e08552c32e6,618,141
1fb2d358-bbc6-47e2-866c-8b9d07f02f1c,857,172
fe8ab922-22f6-4b3d-a8f3-b9e1a972769f,141,53
3b340818-a70e-4c4c-97ee-130671ef0f3f,524,157
b4213592-483a-48e2-a6f3-7b7f1c63d8b0,101,30
1f483082-1a8b-41ce-9601-5bf924bbee35,698,164
784b3c26-94f1-4429-9931-e515f66d8cb9,960,177
b0db8bc3-da71-48a3-86c0-00fa3efb753e,839,181
6f0efcef-59b1-4299-98fb-feda1da74b09,760,171
cf37e265-125b-45cf-a2e9-4838a4a7014e,3,1
20968f94-42e5-4cda-b4f6-e84595f896f1,44,23
57c8ba47-b6fa-4484-b7e6-0f6d13899ca1,157,16
b313a365-1a4a-4cd8-b64f-cb818d7d279a,3,2
e7a2456e-39d9-44ac-83a5-4ce2be91a68f,1824,470
3ba11ed0-9f91-4544-ae1b-70ee4fb304e3,490,100
d418b2b0-9392-40ae-a447-3ba787fd4bdc,415,159
e13196e5-efe3-4983-a978-c2e50d18e6c5,626,142
c34dd6b5-cacb-48e4-88e6-6e2578869ed7,2871,582
1de4b1ed-cc2b-4ee9-bbb3-afd120c28e23,853,234
e6cd06bd-918e-4245-9b20-f79ae1ebb191,1574,283
17a77270-22dd-497d-b9c2-7db90c58d900,800,265
56f4687d-1b46-433f-a1f4-ce8cecd0eef3,4025,1124
399f881e-5acf-4412-a7b5-2f647550ff88,717,214
9eefb8ef-74da-4164-97eb-87ecd83d2e5e,4575,681
c7bff83a-ac28-43aa-a1d6-65db51349da3,758,166
5f4f593a-0844-43f2-ab3a-f3be9c069716,3336,558
75dd825a-f261-45e4-ac57-a1348383bb1f,875,151
465d1614-f619-40bf-a05b-f677ad5fbb3d,334,53
185d57f6-0347-416b-89ce-6fd97d90af3a,463,98
d4572118-700b-42bd-9ff6-9ae759c959eb,442,83
4af1d3c1-9f83-4138-ac49-d479f9585b02,5552,894
11a587cc-4ecc-4b1b-9315-d52fdf4f97fa,11822,2237
fec07f67-6e1d-4317-8a1b-417f596dbf16,351,107
e18417e9-13d3-4df1-985f-c27a143cae8f,8006,1688
491d582a-c00c-44e1-8021-2e0b714ce6cd,2346,394
52588549-c1c4-4e96-bc97-5deddd9548cc,20,10
f8f41fd3-7868-4868-be8c-d72ae9703e53,92,29
6b6ea78d-c1d2-4951-a140-31ef347e43a4,87,26
3c3cd582-a1dc-46f6-bd44-d1602b9bfdb5,64,24
1dbddd56-db3b-449e-a259-83c9755e4de5,94,36
45fa8786-b1f2-4e76-8c0a-2bf2f93bb7ec,17,12
73654184-5060-4115-9cb6-310d868e3ad0,39,13
57b6ace9-3200-4369-905d-1d2697b5f245,26,15
f81ee761-7033-41f9-af09-77d1129a1a16,31,13
d53b8053-fb33-4ff7-a038-0c6eac3b0793,130,48
242438a1-1c1f-45ff-a2d0-a3c8e2a98e71,1653,389
479470d5-7d79-4a86-81e5-58620fb077c7,2685,470
f6f0d748-71bd-4b47-8a14-b31032b4bc01,1020,182
dd0bb22c-c55d-45d6-89d1-f1b062f66b8a,438,234
e567a83d-ae24-4505-bb0c-5fc84a025018,4034,766
f19eb472-be2c-4167-be0e-25cf3ab9ce24,5840,918
c19c3951-9443-4a83-a1c7-5d5b2a12a301,6243,995
68496b59-54d1-4488-a8c5-fcf1ad543c07,107,44
56d8d0e1-f81f-49b2-811b-5f65802d315a,33,20
187aa013-4250-4741-bd90-89501a1d4a30,204,47
b28d3914-4abc-496f-a834-575123ffdc15,2,2
44013fa6-2229-4d3c-9fa0-6b5ca46a918b,117,33
f1844314-fa01-4803-a038-528d0c7b3281,178,31
07c7621b-426f-484c-94b3-7055be96a36b,3,1
